,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
1912,2010,73762519.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
1913,2011,74634959.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
1914,2012,75539881.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
1915,2013,76481963.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
1916,2014,77465769.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
1917,2015,78492208.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
1918,2016,79563991.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
1919,2017,80673888.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
1920,2018,81800204.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
1921,2019,82913893.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
1922,2020,83992953.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
1923,2000,23497589.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1924,2001,24208178.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1925,2002,24931922.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1926,2003,25644503.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1927,2004,26313838.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1928,2005,26922279.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1929,2006,27448124.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1930,2007,27911242.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1931,2008,28385739.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1932,2009,28973157.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1933,2010,29741977.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1934,2011,30725305.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1935,2012,31890012.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1936,2013,33157061.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1937,2014,34411949.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1938,2015,35572269.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1939,2016,36610632.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1940,2017,37552789.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1941,2018,38433604.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1942,2019,39309789.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1943,2020,40222503.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
1944,2000,3805174.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1945,2001,3866243.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1946,2002,3931947.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1947,2003,3996521.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1948,2004,4070262.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1949,2005,4159914.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1950,2006,4273591.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1951,2007,4398942.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1952,2008,4489544.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1953,2009,4535375.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1954,2010,4560155.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1955,2011,4580084.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1956,2012,4599533.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1957,2013,4623816.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1958,2014,4657740.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1959,2015,4701957.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1960,2016,4755335.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1961,2017,4807388.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1962,2018,4867316.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1963,2019,4934340.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1964,2020,4994724.0,SP.POP.TOTL,IRL,Ireland,Europe & Central Asia,High income,Not classified
1965,2000,76942.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1966,2001,77707.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1967,2002,78318.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1968,2003,78878.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1969,2004,79515.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1970,2005,80293.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1971,2006,81283.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1972,2007,82406.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1973,2008,83515.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1974,2009,84379.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1975,2010,84856.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1976,2011,84889.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1977,2012,84534.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1978,2013,83985.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1979,2014,83488.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1980,2015,83232.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1981,2016,83296.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1982,2017,83610.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1983,2018,84073.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1984,2019,84589.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1985,2020,85032.0,SP.POP.TOTL,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
1986,2000,6289000.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
1987,2001,6439000.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
1988,2002,6570000.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
1989,2003,6689700.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
1990,2004,6809000.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
1991,2005,6930100.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
1992,2006,7053700.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
1993,2007,7180100.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
1994,2008,7308800.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
1995,2009,7485600.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
1996,2010,7623600.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
1997,2011,7765800.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
1998,2012,7910500.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
1999,2013,8059500.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
2000,2014,8215700.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
2001,2015,8380100.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
2002,2016,8546000.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
2003,2017,8713300.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
2004,2018,8882800.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
2005,2019,9054000.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
2006,2020,9216900.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
2007,2000,56942108.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2008,2001,56974100.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2009,2002,57059007.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2010,2003,57313203.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2011,2004,57685327.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2012,2005,57969484.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2013,2006,58143979.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2014,2007,58438310.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2015,2008,58826731.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2016,2009,59095365.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2017,2010,59277417.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2018,2011,59379449.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2019,2012,59539717.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2020,2013,60233948.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2021,2014,60789140.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2022,2015,60730582.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2023,2016,60627498.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2024,2017,60536709.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2025,2018,60421760.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2026,2019,59729081.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2027,2020,59554023.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2028,2000,2654698.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2029,2001,2674706.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2030,2002,2692843.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2031,2003,2709438.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2032,2004,2725017.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2033,2005,2740000.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2034,2006,2754414.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2035,2007,2768229.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2036,2008,2781869.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2037,2009,2795839.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2038,2010,2810464.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2039,2011,2825932.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2040,2012,2842128.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2041,2013,2858710.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2042,2014,2875137.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2043,2015,2891024.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2044,2016,2906242.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2045,2017,2920848.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2046,2018,2934853.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2047,2019,2948277.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2048,2020,2961161.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2049,2000,126843000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2050,2001,127149000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2051,2002,127445000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2052,2003,127718000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2053,2004,127761000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2054,2005,127773000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2055,2006,127854000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2056,2007,128001000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2057,2008,128063000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2058,2009,128047000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2059,2010,128070000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2060,2011,127833000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2061,2012,127629000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2062,2013,127445000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2063,2014,127276000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2064,2015,127141000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2065,2016,126994511.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2066,2017,126785797.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2067,2018,126529100.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2068,2019,126264931.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2069,2020,125836021.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2070,2000,5122495.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2071,2001,5217328.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2072,2002,5317514.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2073,2003,5434036.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2074,2004,5580241.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2075,2005,5765639.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2076,2006,5991547.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2077,2007,6255290.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2078,2008,6556473.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2079,2009,6893258.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2080,2010,7261541.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2081,2011,7662858.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2082,2012,8089963.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2083,2013,8518992.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2084,2014,8918822.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2085,2015,9266573.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2086,2016,9554286.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2087,2017,9785840.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2088,2018,9965322.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2089,2019,10101697.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2090,2020,10203140.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2091,2000,14883626.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2092,2001,14858335.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2093,2002,14858948.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2094,2003,14909019.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2095,2004,15012984.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2096,2005,15147029.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2097,2006,15308085.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2098,2007,15484192.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2099,2008,15776938.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2100,2009,16092822.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2101,2010,16321872.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2102,2011,16557202.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2103,2012,16792090.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2104,2013,17035551.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2105,2014,17288285.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2106,2015,17542806.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2107,2016,17794055.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2108,2017,18037776.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2109,2018,18276452.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2110,2019,18513673.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2111,2020,18754440.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2112,2000,31964557.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2113,2001,32848569.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2114,2002,33751746.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2115,2003,34678781.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2116,2004,35635267.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2117,2005,36624897.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2118,2006,37649039.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2119,2007,38705934.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2120,2008,39791984.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2121,2009,40901798.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2122,2010,42030684.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2123,2011,43178270.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2124,2012,44343469.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2125,2013,45519986.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2126,2014,46700063.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2127,2015,47878339.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2128,2016,49051531.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2129,2017,50221146.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2130,2018,51392570.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2131,2019,52573967.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2132,2020,53771300.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2133,2000,84405.0,SP.POP.TOTL,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
2134,2001,85844.0,SP.POP.TOTL,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
